incident_id,impact,urgency,priority,category,openTs,closeTs,reassignment,reopen,updates
INC0022607,2 - Medium,2 - Medium,3 - Moderate,Category 35,26/4/2016 08:46,1/5/2016 09:07,0,0,2
INC0022608,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 08:47,4/5/2016 14:07,3,0,7
INC0022609,2 - Medium,2 - Medium,3 - Moderate,Category 37,26/4/2016 08:48,1/5/2016 09:10,0,0,2
INC0022610,2 - Medium,2 - Medium,3 - Moderate,Category 20,26/4/2016 08:50,1/5/2016 09:07,0,0,1
INC0022611,2 - Medium,2 - Medium,3 - Moderate,Category 57,26/4/2016 08:51,1/5/2016 09:07,1,0,2
INC0022612,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 08:51,3/5/2016 12:07,0,0,7
INC0022613,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 08:52,8/5/2016 11:07,5,0,14
INC0022614,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 08:54,1/5/2016 09:07,0,0,2
INC0022615,2 - Medium,2 - Medium,3 - Moderate,Category 61,26/4/2016 08:59,2/5/2016 12:07,0,0,3
INC0022616,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 08:59,1/5/2016 10:07,1,0,6
INC0022617,2 - Medium,2 - Medium,3 - Moderate,Category 35,26/4/2016 09:00,1/5/2016 09:07,0,0,1
INC0022618,2 - Medium,2 - Medium,3 - Moderate,Category 43,26/4/2016 09:01,1/5/2016 15:07,1,0,3
INC0022619,2 - Medium,2 - Medium,3 - Moderate,Category 61,26/4/2016 09:01,8/5/2016 18:07,3,0,9
INC0022620,2 - Medium,2 - Medium,3 - Moderate,Category 57,26/4/2016 09:06,2/5/2016 12:07,4,0,9
INC0022621,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 09:07,1/5/2016 10:07,0,0,3
INC0022622,2 - Medium,2 - Medium,3 - Moderate,Category 24,26/4/2016 09:08,9/5/2016 14:07,0,0,5
INC0022623,2 - Medium,2 - Medium,3 - Moderate,Category 51,26/4/2016 09:09,1/5/2016 10:07,1,0,2
INC0022624,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 09:10,16/5/2016 13:07,6,0,16
INC0022625,1 - High,1 - High,1 - Critical,Category 42,26/4/2016 09:10,1/5/2016 12:07,1,0,7
INC0022626,2 - Medium,2 - Medium,3 - Moderate,Category 32,26/4/2016 09:11,1/5/2016 10:07,0,0,2
INC0022627,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 09:12,6/6/2016 20:07,8,0,25
INC0022630,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 09:15,1/5/2016 10:07,0,0,2
INC0022631,2 - Medium,2 - Medium,3 - Moderate,Category 37,26/4/2016 09:16,1/5/2016 10:07,0,0,2
INC0022632,2 - Medium,2 - Medium,3 - Moderate,Category 44,26/4/2016 09:16,3/5/2016 12:07,5,0,10
INC0022633,2 - Medium,2 - Medium,3 - Moderate,Category 40,26/4/2016 09:17,4/5/2016 11:07,4,0,11
INC0022635,2 - Medium,2 - Medium,3 - Moderate,Category 32,26/4/2016 09:18,2/5/2016 01:07,0,0,4
INC0022636,2 - Medium,2 - Medium,3 - Moderate,Category 61,26/4/2016 09:18,2/5/2016 16:07,0,0,3
INC0022637,2 - Medium,2 - Medium,3 - Moderate,Category 9,26/4/2016 09:18,2/5/2016 22:07,0,0,2
INC0022639,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 09:19,1/5/2016 13:07,1,0,4
INC0022641,2 - Medium,2 - Medium,3 - Moderate,Category 32,26/4/2016 09:20,24/5/2016 19:07,1,0,14
INC0022642,2 - Medium,2 - Medium,3 - Moderate,Category 37,26/4/2016 09:20,1/5/2016 10:07,0,0,4
INC0022643,2 - Medium,2 - Medium,3 - Moderate,Category 35,26/4/2016 09:22,1/5/2016 10:07,0,0,2
INC0022644,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 09:23,3/5/2016 13:07,1,1,7
INC0022645,2 - Medium,2 - Medium,3 - Moderate,Category 34,26/4/2016 09:23,7/5/2016 13:07,4,0,12
INC0022646,2 - Medium,2 - Medium,3 - Moderate,Category 32,26/4/2016 09:23,1/5/2016 10:07,0,0,3
INC0022647,2 - Medium,2 - Medium,3 - Moderate,Category 32,26/4/2016 09:26,1/5/2016 10:07,0,0,2
INC0022649,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 09:27,1/5/2016 10:07,0,0,2
INC0022651,2 - Medium,2 - Medium,3 - Moderate,Category 24,26/4/2016 09:30,21/5/2016 18:07,2,0,15
INC0022654,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 09:32,1/5/2016 10:07,0,0,2
INC0022655,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 09:33,1/5/2016 10:07,0,0,2
INC0022656,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 09:35,1/5/2016 16:07,1,0,5
INC0022657,2 - Medium,2 - Medium,3 - Moderate,Category 28,26/4/2016 09:36,3/5/2016 12:07,1,0,9
INC0022658,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 09:37,18/10/2016 12:07,0,0,60
INC0022659,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 09:37,1/5/2016 10:07,0,0,2
INC0022660,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 09:39,1/5/2016 10:07,0,0,2
INC0022661,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 09:40,1/5/2016 10:07,0,0,2
INC0022662,2 - Medium,2 - Medium,3 - Moderate,Category 57,26/4/2016 09:40,2/5/2016 10:26,0,0,4
INC0022664,2 - Medium,2 - Medium,3 - Moderate,Category 9,26/4/2016 09:44,1/5/2016 17:07,0,0,3
INC0022665,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 09:44,14/6/2016 15:07,0,0,20
INC0022666,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 09:47,1/5/2016 11:07,0,0,3
INC0022667,2 - Medium,2 - Medium,3 - Moderate,Category 34,26/4/2016 09:48,1/5/2016 11:07,0,0,3
INC0022668,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 09:50,1/5/2016 15:07,2,0,4
INC0022671,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 09:55,1/5/2016 11:07,0,0,3
INC0022672,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 09:55,1/5/2016 10:07,0,0,2
INC0022673,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 09:57,1/5/2016 10:07,0,0,2
INC0022674,2 - Medium,2 - Medium,3 - Moderate,Category 44,26/4/2016 09:58,1/5/2016 11:07,1,0,4
INC0022675,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 10:00,1/5/2016 10:07,0,0,2
INC0022676,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 10:00,1/5/2016 12:07,1,0,6
INC0022677,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 10:03,1/5/2016 12:07,0,0,2
INC0022678,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 10:04,1/5/2016 11:07,0,0,2
INC0022679,2 - Medium,2 - Medium,3 - Moderate,Category 20,26/4/2016 10:04,1/5/2016 10:10,0,0,2
INC0022680,2 - Medium,2 - Medium,3 - Moderate,Category 35,26/4/2016 10:09,1/5/2016 11:07,0,0,2
INC0022681,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 10:09,1/5/2016 14:07,0,0,3
INC0022683,2 - Medium,2 - Medium,3 - Moderate,Category 32,26/4/2016 10:09,7/5/2016 13:07,0,0,7
INC0022685,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 10:18,1/5/2016 11:07,0,0,2
INC0022686,2 - Medium,2 - Medium,3 - Moderate,Category 9,26/4/2016 10:18,1/5/2016 11:07,0,0,2
INC0022687,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 10:19,2/5/2016 15:07,0,0,4
INC0022688,2 - Medium,2 - Medium,3 - Moderate,Category 37,26/4/2016 10:19,3/5/2016 13:07,1,0,5
INC0022689,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 10:22,1/5/2016 11:07,0,0,2
INC0022690,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 10:23,1/5/2016 11:07,0,0,2
INC0022694,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 10:25,1/5/2016 11:07,0,0,2
INC0022695,2 - Medium,2 - Medium,3 - Moderate,Category 61,26/4/2016 10:26,1/5/2016 11:07,0,0,2
INC0022696,2 - Medium,2 - Medium,3 - Moderate,Category 37,26/4/2016 10:27,3/5/2016 09:07,0,0,7
INC0022697,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 10:27,1/5/2016 11:07,0,0,1
INC0022698,2 - Medium,2 - Medium,3 - Moderate,Category 40,26/4/2016 10:27,3/5/2016 13:07,2,0,7
INC0022699,2 - Medium,2 - Medium,3 - Moderate,Category 35,26/4/2016 10:39,1/5/2016 11:07,0,0,3
INC0022700,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 10:40,1/5/2016 11:07,0,0,2
INC0022701,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 10:41,1/5/2016 11:07,0,0,3
INC0022702,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 10:42,7/6/2016 11:07,3,0,23
INC0022703,2 - Medium,2 - Medium,3 - Moderate,Category 61,26/4/2016 10:43,7/5/2016 14:07,3,0,7
INC0022704,2 - Medium,2 - Medium,3 - Moderate,Category 22,26/4/2016 10:43,9/5/2016 13:07,0,0,8
INC0022705,2 - Medium,2 - Medium,3 - Moderate,Category 23,26/4/2016 10:43,2/5/2016 16:07,1,0,5
INC0022706,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 10:45,4/5/2016 16:07,0,0,3
INC0022708,2 - Medium,2 - Medium,3 - Moderate,Category 37,26/4/2016 10:46,2/5/2016 10:07,0,0,4
INC0022709,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 10:47,26/4/2016 11:01,1,0,3
INC0022710,2 - Medium,2 - Medium,3 - Moderate,Category 23,26/4/2016 10:48,3/5/2016 18:07,1,0,7
INC0022713,2 - Medium,2 - Medium,3 - Moderate,Category 23,26/4/2016 10:50,3/5/2016 11:07,1,0,8
INC0022715,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 11:02,17/5/2016 11:10,3,0,13
INC0022716,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 11:02,1/5/2016 11:07,0,0,2
INC0022717,2 - Medium,2 - Medium,3 - Moderate,Category 37,26/4/2016 11:08,2/5/2016 09:07,1,0,4
INC0022718,2 - Medium,2 - Medium,3 - Moderate,Category 9,26/4/2016 11:08,1/5/2016 13:07,0,0,3
INC0022719,2 - Medium,2 - Medium,3 - Moderate,Category 44,26/4/2016 11:09,1/5/2016 12:07,1,0,4
INC0022720,2 - Medium,2 - Medium,3 - Moderate,Category 23,26/4/2016 11:10,1/5/2016 12:07,1,0,3
INC0022722,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 11:16,8/5/2016 11:07,0,0,6
INC0022723,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 11:18,7/5/2016 13:07,1,0,7
INC0022724,2 - Medium,2 - Medium,3 - Moderate,Category 35,26/4/2016 11:20,1/5/2016 12:07,0,0,1
INC0022725,2 - Medium,2 - Medium,3 - Moderate,Category 57,26/4/2016 11:23,1/5/2016 12:10,3,0,6
INC0022726,2 - Medium,2 - Medium,3 - Moderate,Category 32,26/4/2016 11:23,1/5/2016 12:07,0,0,1
INC0022727,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 11:24,1/5/2016 12:07,0,0,3
INC0022729,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 11:32,1/5/2016 13:07,0,0,4
INC0022730,2 - Medium,2 - Medium,3 - Moderate,Category 40,26/4/2016 11:32,25/5/2016 16:07,10,0,31
INC0022731,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 11:33,1/5/2016 12:07,0,0,2
INC0022734,2 - Medium,2 - Medium,3 - Moderate,Category 61,26/4/2016 11:36,4/5/2016 16:07,2,0,7
INC0022735,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 11:39,10/5/2016 16:07,5,0,20
INC0022737,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 11:40,1/5/2016 12:07,0,0,2
INC0022740,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 11:42,2/5/2016 19:07,0,0,3
INC0022741,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 11:47,1/5/2016 13:07,0,0,2
INC0022743,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 11:50,1/5/2016 12:07,0,0,3
INC0022746,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 11:55,1/5/2016 12:07,0,0,2
INC0022747,2 - Medium,2 - Medium,3 - Moderate,Category 57,26/4/2016 11:56,7/5/2016 15:07,1,0,5
INC0022748,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 11:59,2/5/2016 12:07,3,0,5
INC0022749,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 12:03,1/5/2016 13:07,0,0,2
INC0022751,2 - Medium,2 - Medium,3 - Moderate,Category 20,26/4/2016 12:07,1/5/2016 13:07,0,0,2
INC0022752,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 12:09,1/5/2016 13:07,0,0,2
INC0022753,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 12:11,1/5/2016 13:07,0,0,3
INC0022754,2 - Medium,2 - Medium,3 - Moderate,Category 28,26/4/2016 12:13,1/5/2016 13:07,0,0,1
INC0022755,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 12:15,1/5/2016 13:07,0,0,2
INC0022756,2 - Medium,2 - Medium,3 - Moderate,Category 20,26/4/2016 12:19,2/5/2016 15:07,2,0,4
INC0022758,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 12:20,1/5/2016 13:07,0,0,2
INC0022760,2 - Medium,2 - Medium,3 - Moderate,Category 9,26/4/2016 12:22,1/5/2016 13:07,0,0,2
INC0022761,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 12:23,4/5/2016 17:07,1,0,7
INC0022763,2 - Medium,2 - Medium,3 - Moderate,Category 23,26/4/2016 12:24,1/5/2016 13:07,1,0,2
INC0022764,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 12:26,1/5/2016 13:07,0,0,1
INC0022765,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 12:27,1/5/2016 13:07,0,0,2
INC0022768,2 - Medium,2 - Medium,3 - Moderate,Category 24,26/4/2016 12:30,3/5/2016 15:07,1,0,6
INC0022771,2 - Medium,2 - Medium,3 - Moderate,Category 37,26/4/2016 12:38,3/5/2016 09:07,2,0,4
INC0022772,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 12:43,1/5/2016 14:07,0,0,2
INC0022773,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 12:47,1/5/2016 14:07,0,0,2
INC0022775,2 - Medium,2 - Medium,3 - Moderate,Category 35,26/4/2016 13:00,1/5/2016 14:07,0,0,2
INC0022776,1 - High,1 - High,1 - Critical,Category 23,26/4/2016 13:06,2/5/2016 09:07,1,0,6
INC0022777,1 - High,2 - Medium,2 - High,Category 19,26/4/2016 13:08,3/5/2016 11:07,0,0,7
INC0022778,2 - Medium,2 - Medium,3 - Moderate,Category 57,26/4/2016 13:11,9/5/2016 11:07,1,0,6
INC0022779,2 - Medium,2 - Medium,3 - Moderate,Category 43,26/4/2016 13:17,4/5/2016 11:07,4,0,7
INC0022782,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 13:22,1/5/2016 14:07,0,0,2
INC0022783,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 13:26,4/5/2016 16:07,2,0,5
INC0022784,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 13:27,1/5/2016 14:07,0,0,1
INC0022785,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 13:31,2/5/2016 09:07,2,0,8
INC0022788,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 13:37,1/5/2016 14:07,0,0,2
INC0022790,2 - Medium,2 - Medium,3 - Moderate,Category 23,26/4/2016 13:38,1/5/2016 14:07,1,0,2
INC0022791,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 13:40,1/5/2016 14:07,0,0,2
INC0022792,2 - Medium,2 - Medium,3 - Moderate,Category 34,26/4/2016 13:41,9/11/2016 12:07,4,1,75
INC0022795,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 13:45,1/5/2016 14:07,1,0,4
INC0022796,2 - Medium,2 - Medium,3 - Moderate,Category 23,26/4/2016 13:45,1/5/2016 15:07,1,0,2
INC0022797,2 - Medium,2 - Medium,3 - Moderate,Category 37,26/4/2016 13:50,9/5/2016 15:07,0,0,7
INC0022798,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 14:02,2/5/2016 17:07,1,0,10
INC0022800,2 - Medium,2 - Medium,3 - Moderate,Category 34,26/4/2016 14:07,2/5/2016 15:07,0,0,4
INC0022801,2 - Medium,2 - Medium,3 - Moderate,Category 32,26/4/2016 14:08,22/5/2016 09:07,9,0,23
INC0022803,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 14:12,1/5/2016 15:07,0,0,3
INC0022806,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 14:18,1/5/2016 18:07,0,0,2
INC0022807,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 14:19,3/5/2016 11:07,0,0,5
INC0022808,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 14:20,9/5/2016 19:07,2,0,12
INC0022809,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 14:21,2/5/2016 18:07,0,0,3
INC0022810,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 14:22,1/5/2016 15:07,0,0,2
INC0022812,2 - Medium,2 - Medium,3 - Moderate,Category 32,26/4/2016 14:25,1/5/2016 15:07,0,0,2
INC0022813,1 - High,2 - Medium,2 - High,Category 19,26/4/2016 14:26,2/5/2016 14:07,0,0,8
INC0022814,2 - Medium,2 - Medium,3 - Moderate,Category 35,26/4/2016 14:27,4/5/2016 16:07,0,0,3
INC0022815,2 - Medium,2 - Medium,3 - Moderate,Category 37,26/4/2016 14:27,1/5/2016 16:07,0,0,2
INC0022816,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 14:29,1/5/2016 15:07,0,0,3
INC0022817,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 14:29,1/5/2016 15:07,0,0,2
INC0022818,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 14:31,1/5/2016 15:07,0,0,2
INC0022819,2 - Medium,2 - Medium,3 - Moderate,Category 23,26/4/2016 14:32,15/5/2016 17:07,3,1,15
INC0022820,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 14:34,7/5/2016 17:07,4,0,8
INC0022821,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 14:36,1/5/2016 15:07,0,0,2
INC0022822,2 - Medium,2 - Medium,3 - Moderate,Category 61,26/4/2016 14:39,8/5/2016 17:07,4,0,12
INC0022824,1 - High,1 - High,1 - Critical,Category 42,26/4/2016 14:42,1/5/2016 17:07,2,0,4
INC0022827,2 - Medium,2 - Medium,3 - Moderate,Category 61,26/4/2016 14:46,11/5/2016 13:07,6,0,15
INC0022828,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 14:48,1/5/2016 15:07,0,0,2
INC0022829,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 14:48,1/5/2016 16:07,0,0,3
INC0022831,2 - Medium,2 - Medium,3 - Moderate,Category 37,26/4/2016 14:48,1/5/2016 15:07,0,0,2
INC0022832,2 - Medium,2 - Medium,3 - Moderate,Category 35,26/4/2016 14:50,1/5/2016 15:07,0,0,2
INC0022833,2 - Medium,2 - Medium,3 - Moderate,Category 40,26/4/2016 14:51,17/5/2016 11:07,1,0,10
INC0022834,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 14:52,1/5/2016 15:07,0,0,2
INC0022835,2 - Medium,2 - Medium,3 - Moderate,Category 24,26/4/2016 14:54,8/5/2016 14:07,1,0,9
INC0022836,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 14:57,2/5/2016 15:07,1,0,4
INC0022837,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 14:57,3/5/2016 13:07,1,0,4
INC0022838,2 - Medium,2 - Medium,3 - Moderate,Category 32,26/4/2016 14:59,1/5/2016 15:07,1,0,4
INC0022839,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 15:02,1/5/2016 16:07,0,0,4
INC0022840,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 15:03,25/6/2016 17:00,2,0,22
INC0022841,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 15:03,1/5/2016 15:10,0,0,2
INC0022843,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 15:06,3/5/2016 17:07,2,0,6
INC0022844,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 15:07,28/5/2016 17:10,0,0,11
INC0022845,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 15:07,2/5/2016 12:07,0,0,3
INC0022846,2 - Medium,2 - Medium,3 - Moderate,Category 35,26/4/2016 15:07,1/5/2016 16:07,0,0,2
INC0022847,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 15:08,17/5/2016 15:07,0,0,13
INC0022848,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 15:09,2/5/2016 10:10,0,0,2
INC0022849,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 15:10,1/5/2016 16:07,0,0,4
INC0022850,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 15:12,1/5/2016 17:10,0,0,2
INC0022851,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 15:12,1/5/2016 16:07,0,0,2
INC0022852,2 - Medium,2 - Medium,3 - Moderate,Category 46,26/4/2016 15:15,1/5/2016 16:07,0,0,1
INC0022853,2 - Medium,2 - Medium,3 - Moderate,Category 24,26/4/2016 15:16,9/5/2016 15:07,0,0,4
INC0022854,2 - Medium,2 - Medium,3 - Moderate,Category 23,26/4/2016 15:16,1/5/2016 16:07,1,0,2
INC0022855,2 - Medium,2 - Medium,3 - Moderate,Category 44,26/4/2016 15:17,11/5/2016 10:07,1,0,9
INC0022856,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 15:21,24/5/2016 09:07,0,0,11
INC0022857,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 15:25,1/5/2016 16:07,0,0,2
INC0022859,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 15:27,1/5/2016 16:07,0,0,1
INC0022860,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 15:28,1/5/2016 16:07,0,0,2
INC0022861,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 15:28,1/5/2016 16:07,0,0,2
INC0022862,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 15:30,1/5/2016 16:07,0,0,1
INC0022863,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 15:34,2/5/2016 09:07,0,0,3
INC0022864,2 - Medium,2 - Medium,3 - Moderate,Category 37,26/4/2016 15:35,7/5/2016 09:07,0,0,3
INC0022865,2 - Medium,2 - Medium,3 - Moderate,Category 32,26/4/2016 15:35,1/5/2016 16:07,0,0,2
INC0022870,2 - Medium,2 - Medium,3 - Moderate,Category 9,26/4/2016 15:40,2/5/2016 16:07,0,0,4
INC0022873,2 - Medium,2 - Medium,3 - Moderate,Category 32,26/4/2016 15:43,4/5/2016 17:07,2,0,6
INC0022874,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 15:44,1/5/2016 16:07,1,0,2
INC0022875,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 15:44,1/5/2016 17:07,0,0,1
INC0022876,2 - Medium,2 - Medium,3 - Moderate,Category 57,26/4/2016 15:46,25/5/2016 16:10,3,0,21
INC0022877,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 15:46,2/5/2016 17:07,5,0,9
INC0022878,2 - Medium,2 - Medium,3 - Moderate,Category 32,26/4/2016 15:48,1/5/2016 16:07,0,0,2
INC0022880,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 15:50,1/5/2016 16:07,0,0,3
INC0022881,2 - Medium,2 - Medium,3 - Moderate,Category 37,26/4/2016 15:51,1/5/2016 16:10,0,0,2
INC0022882,2 - Medium,2 - Medium,3 - Moderate,Category 61,26/4/2016 15:53,2/5/2016 16:33,0,0,4
INC0022883,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 15:54,15/5/2016 11:10,0,0,6
INC0022884,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 15:56,1/5/2016 17:07,0,0,2
INC0022885,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 15:56,1/5/2016 17:07,0,0,1
INC0022886,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 16:01,2/5/2016 18:07,0,0,3
INC0022887,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 16:02,3/5/2016 14:10,4,0,13
INC0022888,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 16:04,1/5/2016 16:10,0,0,1
INC0022889,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 16:05,1/5/2016 16:10,0,0,2
INC0022890,2 - Medium,2 - Medium,3 - Moderate,Category 32,26/4/2016 16:08,14/5/2016 17:07,5,0,14
INC0022892,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 16:10,1/5/2016 17:07,0,0,1
INC0022893,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 16:13,1/5/2016 17:07,0,0,1
INC0022895,2 - Medium,2 - Medium,3 - Moderate,Category 9,26/4/2016 16:15,2/5/2016 12:07,0,0,3
INC0022896,2 - Medium,2 - Medium,3 - Moderate,Category 9,26/4/2016 16:18,2/5/2016 12:07,0,0,4
INC0022897,2 - Medium,2 - Medium,3 - Moderate,Category 34,26/4/2016 16:21,28/6/2016 13:00,1,0,22
INC0022898,2 - Medium,2 - Medium,3 - Moderate,Category 35,26/4/2016 16:24,4/5/2016 17:07,0,0,6
INC0022899,2 - Medium,2 - Medium,3 - Moderate,Category 42,26/4/2016 16:25,2/5/2016 10:07,0,0,3
INC0022901,2 - Medium,2 - Medium,3 - Moderate,Category 53,26/4/2016 16:28,1/5/2016 17:07,0,0,1
INC0022903,2 - Medium,2 - Medium,3 - Moderate,Category 26,26/4/2016 16:29,7/5/2016 12:07,0,0,8
INC0022904,2 - Medium,2 - Medium,3 - Moderate,Category 32,26/4/2016 16:30,3/5/2016 11:07,2,0,4
